Sample ID,Oxygen Concentration (O2 %),Carbon Dioxide Concentration (CO2 %),Nitrogen Concentration (N2 %),Humidity (%),Temperature (°C),Packaging Type,Storage Time (days)
3946,0.446782845,86.40718717,91.77155577,89.12428701,22.77640246,Glass,116
3947,13.92992047,78.17416064,7.903157906,33.41034366,16.57109465,Metal,343
3948,12.69119334,93.08768647,42.79877051,73.06978657,23.50777972,Metal,272
3949,3.507099479,24.65045619,53.28662885,64.86097417,20.92491031,Paper,176
3950,4.986688212,57.7382191,89.87943607,60.03238063,27.22519048,Glass,214
3951,0.595492051,27.52700402,99.76985224,88.25084409,26.57472873,Metal,215
3952,17.5503966,82.4270396,75.36347268,37.77902403,23.64982187,Plastic,57
3953,20.47103346,0.631886638,97.08201996,83.7599371,14.2556748,Paper,229
3954,2.931104319,56.52543437,78.73140314,71.47442467,9.243792228,Paper,300
3955,4.937831968,33.98642278,96.32394383,45.5397644,15.21080362,Plastic,327
3956,18.24975905,32.33610234,70.75634552,84.10014874,15.06214822,Plastic,37
3957,19.46309338,64.52614175,8.068366203,55.75769507,18.30826647,Plastic,284
3958,8.870212301,85.16329649,40.25182668,78.85363968,5.582927033,Metal,324
3959,1.15800967,60.9586196,64.69506865,53.33019102,19.66859641,Glass,224
3960,0.923289324,85.33198057,35.13677909,81.05584965,13.69802773,Metal,302
3961,12.0955522,26.53325148,27.41105342,68.19774711,18.60614496,Glass,201
3962,8.311507776,51.99823529,57.78218679,38.46279802,7.188144688,Paper,100
3963,0.698835736,45.10860025,93.35683748,68.97978981,13.03184682,Glass,282
3964,12.289975,1.26332546,3.594689164,41.48068576,6.306036434,Plastic,75
3965,0.336223015,55.7255331,76.94619723,54.71535767,26.2591547,Metal,212
3966,16.55607393,66.18627998,72.30045508,40.21773506,14.63883135,Plastic,191
3967,6.504445995,59.232249,96.3989472,31.32096694,6.749442467,Paper,63
3968,0.941392263,73.65436189,93.07805111,42.71319237,1.236260872,Metal,112
3969,12.39656142,57.17681889,76.24703295,62.18232142,20.27215994,Metal,143
3970,8.411604262,6.76835046,52.08883559,58.89365807,6.43934142,Plastic,99
3971,20.45242864,11.73290786,20.50632857,60.08982573,29.68746577,Metal,265
3972,11.47375205,59.6878103,54.56904826,44.86121271,16.0110112,Plastic,225
3973,5.852498884,27.57042128,76.55866419,71.10967204,8.669309887,Glass,75
3974,14.92727227,8.056548391,89.57735434,72.25579721,19.73032301,Paper,278
3975,5.774182853,43.01731407,78.99222972,51.47806953,8.256597703,Plastic,198
3976,18.99868479,55.47682755,19.60716683,82.87020531,24.60822882,Paper,184
3977,7.931689184,32.94172424,60.00866279,68.641393,9.247081528,Metal,293
3978,11.59225296,72.07132685,33.28412861,72.78235652,29.64743197,Paper,57
3979,1.15697787,64.41268375,1.019646172,46.64039508,18.15434356,Paper,249
3980,9.005933873,33.34855427,20.10207149,30.03669811,25.33233447,Paper,114
3981,17.49639798,75.51176564,11.41074293,81.92253673,2.184464087,Metal,140
3982,16.93806003,64.90463475,84.28764044,79.34546307,10.44898252,Glass,359
3983,4.78825788,63.78079333,25.92477459,37.39151328,22.12461258,Glass,41
3984,4.825052584,55.38742731,28.54132709,52.4463081,19.65177052,Glass,153
3985,17.18168103,1.237827842,95.99766352,69.6803585,5.827293643,Plastic,232
3986,19.54532698,69.68106763,37.97076363,69.12665143,10.68608792,Plastic,105
3987,2.093043255,37.66657493,1.05760545,81.62102009,7.903302225,Metal,106
3988,9.506225564,94.26671004,28.45623022,38.4160897,18.40110509,Glass,300
3989,7.15279443,81.81667863,12.0180281,55.79638487,10.33704688,Paper,130
3990,18.29738872,58.81067751,10.37057532,35.83346508,9.27162726,Glass,161
3991,1.845670717,25.29297998,7.840980285,53.37571491,6.221339413,Plastic,257
3992,4.512532199,20.45136759,59.36662107,30.90644674,12.27081363,Metal,229
3993,15.82658826,34.10444528,19.01583759,83.89638391,5.865077706,Glass,350
3994,1.172041444,47.70913756,36.18815512,61.62263981,28.87708762,Plastic,182
3995,10.39398946,29.67694445,86.21556984,80.98813565,4.635054345,Plastic,14
3996,9.340037025,51.54145659,42.49138017,33.59428206,27.39914145,Paper,100
3997,7.088984641,16.62050551,91.57756587,43.64748663,12.85419294,Glass,225
3998,8.34656139,97.77351,49.84401153,45.56279971,11.33597975,Paper,358
3999,11.17575827,10.88166304,39.94377782,53.20148968,6.939594027,Glass,231
4000,3.47257779,93.20121955,75.06385382,78.17198234,19.07269003,Metal,53
4001,12.05471386,91.36644334,7.410192367,53.19347242,20.56584045,Glass,6
4002,16.93353568,52.58351213,9.03889046,42.27921178,14.02712887,Paper,90
4003,15.98736343,72.51853616,65.23217402,33.89941562,1.671206871,Paper,64
4004,3.316508008,43.66122497,48.74537725,34.7695049,27.55530452,Plastic,88
4005,3.219313918,63.0404543,79.06248351,75.60283236,29.40987399,Glass,33
4006,5.704844286,34.12353615,91.63545665,56.68817946,12.93130246,Glass,72
4007,7.646461781,30.18578608,38.89785108,73.57086732,18.40982422,Metal,44
4008,8.636721651,57.86515564,59.68136166,70.93722731,13.50895879,Plastic,253
4009,14.30567183,49.86315445,50.11959312,38.12174771,9.656389527,Paper,107
4010,1.284621032,57.99568328,98.1629045,38.57327605,2.319563786,Glass,290
4011,0.824659518,28.73739207,83.12533229,75.32052093,13.68203191,Plastic,2
4012,8.290930766,36.7590874,91.18259706,73.27609761,24.55153669,Metal,136
4013,14.67072117,8.481406267,25.50857475,52.68184601,0.510943833,Plastic,117
4014,4.142798668,5.32240959,77.27538967,34.6453358,17.4632305,Glass,121
4015,13.50744366,25.42036725,26.62077518,30.7258813,26.42316326,Glass,288
4016,5.530408083,7.517261247,20.95337909,47.28941697,6.5264829,Metal,312
4017,18.61919967,10.46709339,94.43218935,30.55333642,5.497675941,Metal,94
4018,18.81991984,81.3115477,2.02851123,43.80435727,23.16829877,Metal,7
4019,6.313302569,3.983482332,96.5423315,55.17004441,7.652592934,Paper,88
4020,4.906869458,65.92838511,15.01126351,37.28494592,5.759528027,Plastic,182
4021,8.696253016,27.32851911,81.96186437,36.25666547,11.33967752,Plastic,191
4022,5.12711013,87.1674135,27.66466305,83.78624614,11.77506037,Plastic,208
4023,14.15282232,48.55072923,35.13516251,65.12820174,26.22303189,Paper,291
4024,17.36475191,30.62708829,21.75409536,86.06734121,18.55330416,Plastic,354
4025,14.16762554,51.81212968,58.59285284,50.74956983,12.17884369,Metal,278
4026,17.32892435,38.2576061,34.8747452,70.62869624,16.03163893,Plastic,315
4027,8.39713619,56.47367636,65.77356465,42.28150048,28.618957,Paper,52
4028,3.367024688,11.54183355,1.663167062,67.10041904,3.396440298,Paper,267
4029,15.5231748,99.69935123,6.531050863,37.7751438,6.231465652,Plastic,244
4030,7.633917157,42.61303218,10.05614916,30.12483835,28.8758612,Paper,182
4031,14.12956025,34.88824091,41.95746916,85.89190808,28.71974546,Paper,211
4032,5.756458387,71.04996385,81.49813765,63.29366257,5.314962638,Plastic,198
4033,1.797699367,36.45355071,88.82897325,85.61643977,4.353264514,Paper,270
4034,20.84495953,83.34410307,24.55659293,50.02989142,12.63255403,Paper,33
4035,3.364611516,45.48164536,57.47953545,49.66716415,1.491548775,Plastic,102
4036,20.75799877,71.98388549,76.85966277,54.03930011,19.64710597,Metal,333
4037,20.52515059,10.83457632,28.95406005,72.36245904,2.32488065,Metal,282
4038,16.69079837,84.62730664,40.9598729,63.94851805,1.740888813,Paper,237
4039,13.88193991,73.59822688,52.44502285,85.52129443,14.55560809,Glass,216
4040,12.17616735,21.25050617,13.57399716,31.52645407,28.73359908,Glass,321
4041,18.2015223,14.61407237,2.695631143,72.49175628,12.80387808,Plastic,302
4042,6.149286002,31.69760564,15.36530035,49.81966136,10.69443476,Plastic,127
4043,9.874537341,97.60945154,62.72267676,40.81401911,29.93870147,Metal,94
4044,13.04525036,25.7574743,7.454464327,60.62373735,15.95906882,Glass,74
4045,8.693880946,45.66710817,19.05066685,60.30382705,11.25724221,Plastic,128
4046,9.03446689,3.099020549,33.85160318,38.22066172,11.5758244,Glass,74
4047,7.002949551,39.7830302,7.879219424,42.11376337,5.848784881,Glass,256
4048,11.89244497,57.17486954,19.25075719,54.48987989,15.36669172,Paper,102
4049,17.87700764,95.31714879,91.13585192,54.52868474,13.16565085,Paper,47
4050,4.3119431,51.72193089,2.027983309,49.05348838,8.12385889,Glass,165
4051,19.62965051,81.92882189,65.37784923,38.91270909,4.816202598,Metal,256
4052,14.50193196,54.75805149,38.5024522,30.26242075,9.33716606,Plastic,283
4053,17.30641015,4.174422842,67.29760907,88.21410375,15.26049983,Plastic,248
4054,11.72438548,31.56932669,58.91030286,86.60995378,1.749998169,Metal,204
4055,16.39189906,57.59739583,22.42752556,59.01902275,4.612320858,Paper,86
4056,0.438588304,95.0643372,84.73622781,89.7031052,28.42971801,Paper,324
4057,17.20415088,85.92712294,49.24484422,70.41925985,16.28566053,Metal,164
4058,0.938902155,22.91272586,82.27134829,34.13145226,1.90347911,Metal,57
4059,18.69918957,22.08897202,40.66065237,37.06309194,20.79263276,Paper,206
4060,20.83202142,20.19717941,98.47008684,84.96665063,1.854086102,Glass,148
4061,6.246009959,92.25763974,77.07188691,67.80313213,22.16622681,Paper,301
4062,4.495657826,85.28134869,96.59842549,80.5910176,22.49888165,Glass,279
4063,16.0960943,77.51085488,51.48121524,83.89617898,19.53236927,Plastic,290
4064,5.388250525,39.33423791,47.42174412,56.87652068,21.96613634,Plastic,21
4065,18.19025381,50.48763236,75.56983555,32.91155709,2.63897343,Glass,137
4066,2.249410176,46.48674131,88.04109718,41.29682093,21.80341657,Glass,10
4067,2.732463604,25.41447095,96.41816501,33.99431684,4.100649592,Paper,308
4068,20.5642675,50.55230181,32.52273541,41.32439074,10.18517722,Metal,45
4069,14.18323297,3.14660513,79.89058693,54.63197559,28.28235761,Glass,249
4070,17.79994299,13.26785631,21.1434952,37.09180863,15.08626433,Plastic,30
4071,6.878483987,88.67030066,54.60287724,40.00399487,29.02279296,Paper,225
4072,14.23851036,75.19280873,18.06683003,56.74930692,2.667673767,Plastic,177
4073,12.51965419,42.34455407,34.80499644,50.41025702,14.32669799,Paper,96
4074,12.70583751,51.76332119,93.14270088,58.05948745,1.872069608,Metal,17
4075,14.3649284,37.06288871,14.69446091,55.75032167,18.90630787,Metal,28
4076,12.12500672,74.10390873,63.27684942,68.66868156,2.361210041,Plastic,126
4077,9.067403518,78.44029921,59.33613187,86.23137293,5.261034076,Glass,301
4078,5.866784313,76.3521905,12.16176144,36.47186031,7.764909302,Glass,273
4079,16.16334982,72.28891131,32.66530647,35.95560896,22.46231555,Plastic,187
4080,4.829093787,20.52998344,56.3418523,81.16836667,4.918863565,Glass,142
4081,14.570205,33.86320093,18.79914304,60.38380228,25.3989616,Glass,138
4082,4.976655993,47.03755895,80.08230328,75.98430141,3.957118165,Plastic,337
4083,13.16940055,33.14621984,97.2184353,42.92531422,1.057333472,Plastic,229
4084,15.71393578,75.518526,21.55446406,79.73175439,11.85136257,Metal,214
4085,4.671120278,33.00241707,18.77250528,85.43079745,29.38324926,Plastic,274
4086,1.352814988,13.90938547,45.54801367,68.12898093,3.310266834,Metal,291
4087,2.837351229,39.96414116,74.80175119,36.35274129,3.051553321,Metal,58
4088,12.76533662,97.99345183,28.23190096,83.71768885,22.53499532,Paper,18
4089,17.85342989,22.66555315,2.086002879,77.54926364,9.36485082,Glass,180
4090,1.040433564,61.25465003,54.16794074,75.05266659,21.51844852,Plastic,158
4091,15.44376131,43.35400768,95.66439672,32.20369133,6.000317683,Glass,256
4092,7.2335597,7.195354308,39.18855786,77.93775152,13.80215983,Paper,37
4093,10.10124293,48.83887294,42.07144196,38.27706063,7.958696332,Plastic,296
4094,19.51316459,70.24621643,96.89328154,43.34317057,13.54584645,Plastic,262
4095,7.038204449,51.37067559,69.4913004,64.62809009,23.07291278,Paper,79
4096,9.825541919,87.22339577,71.94527509,45.89884638,22.86029821,Glass,154
4097,0.385962468,28.96480796,56.31393034,69.68089238,15.47316863,Metal,361
4098,1.805413248,8.716292213,97.46346017,66.48422686,27.85115531,Paper,347
4099,5.504564255,93.6629046,68.91776179,36.48897588,7.913523073,Paper,158
4100,0.682111833,37.88181532,89.51377189,69.36087478,7.209340534,Plastic,75
4101,13.29574431,57.68291459,69.96794869,85.43729459,18.41419204,Metal,55
4102,9.011725657,79.2211123,73.5380709,39.66659431,18.63891103,Paper,206
4103,11.55623474,32.49893502,29.11205112,65.82372126,1.396201187,Glass,215
4104,3.750126185,71.64483736,30.41752193,50.51192232,18.23333137,Paper,9
4105,6.284979415,13.6283431,78.32016649,57.57670031,11.23308472,Glass,106
4106,13.97393152,29.20024535,29.74095829,47.22001074,22.42327576,Plastic,318
4107,20.27482692,14.55659255,56.32073007,51.24783818,24.24316994,Paper,245
4108,1.153710568,81.14193278,25.01029586,31.7347094,16.56461459,Glass,307
4109,18.70903231,22.3426586,81.71663974,88.89310428,0.051150945,Plastic,103
4110,12.15681711,71.76861518,11.13908499,67.48799532,19.0909743,Plastic,275
4111,11.88591895,94.33550988,82.96171931,60.04233543,22.46643839,Plastic,325
4112,10.55582139,52.82444369,60.31270707,53.02292097,7.469497987,Paper,338
4113,1.550336395,54.04891631,18.77226253,62.36247353,13.93938003,Plastic,33
4114,1.978426201,46.15725345,54.24933501,52.80635992,28.9717987,Plastic,108
4115,12.65906092,32.65642533,28.3216338,51.59447565,8.943466602,Glass,269
4116,7.226034143,47.61793759,32.41438674,57.8367925,6.694597531,Plastic,73
4117,19.27090259,60.32047247,35.21765136,46.55898202,6.325643714,Paper,346
4118,8.597742231,98.60055806,6.425592773,40.802994,16.76402503,Metal,181
4119,3.094582487,93.78267948,98.59757227,63.39635389,28.49361304,Plastic,268
4120,15.03762362,86.22908053,3.25030935,80.56592617,18.26070388,Paper,152
4121,6.231086508,88.92414052,66.28343763,39.16969066,9.099693607,Plastic,68
4122,11.08232942,46.83813341,37.18564201,31.96406044,19.15709334,Paper,348
4123,14.68470522,65.77868829,64.63642807,44.80870471,18.74526893,Plastic,197
4124,18.91551992,89.51716562,35.68920048,88.78323861,17.90775407,Glass,295
4125,16.65679597,39.35578142,67.40768956,79.72548442,4.782786207,Metal,32
4126,14.23594632,96.18007159,72.9506274,65.75196321,19.03700398,Metal,108
4127,14.30433351,41.6370276,69.08620878,85.75493491,12.90493358,Paper,79
4128,19.86982506,60.14815827,11.48480194,56.71674701,0.557761759,Paper,259
4129,6.282723638,71.00949086,65.72363414,88.99683615,16.19293461,Metal,175
4130,0.123242769,95.06414211,28.07075619,47.77812271,29.67800236,Glass,15
4131,5.783850291,24.53716578,2.97725692,44.41834497,10.49218773,Glass,51
4132,4.653929834,74.63848473,41.54158412,68.28289207,28.96677655,Plastic,107
4133,13.93234283,52.12947706,43.41095597,52.68923808,2.88617225,Glass,210
4134,13.34457244,26.92885835,46.77069592,67.58193252,21.97350348,Metal,202
4135,12.5033429,77.6830233,70.51193412,48.2997311,3.42989984,Metal,277
4136,0.439487963,55.26700579,30.95349653,67.07509541,8.207147207,Glass,218
4137,15.33146134,66.13128468,31.59652326,46.54477564,17.12522506,Glass,41
4138,6.861785621,32.35781675,6.149170399,33.05832413,17.78339082,Metal,259
4139,13.99967017,48.17926779,68.71343948,84.72815412,23.25633952,Metal,203
4140,11.73248916,61.77368967,56.82582653,82.99231211,18.45934222,Metal,336
4141,7.263076341,40.55059035,35.00756876,88.24788896,17.80844113,Metal,99
4142,2.912643982,19.91741673,70.54837899,72.99163057,27.37059261,Metal,149
4143,2.073354961,96.16788518,53.78203915,70.96327066,13.56482257,Glass,105
4144,17.47873316,51.19560725,46.97757009,63.5401842,6.757973361,Glass,203
4145,19.29450863,73.41864499,51.18132191,37.55654498,4.853657551,Plastic,95
4146,13.68057018,41.16361464,63.67117771,41.35411866,11.9998379,Plastic,177
4147,2.261773001,35.57766323,66.0342602,47.36818132,21.38258266,Paper,65
4148,8.502368833,40.77571342,28.96688613,83.40938175,1.276304548,Plastic,41
4149,15.33482928,40.97874471,14.160262,40.37817148,3.871601595,Glass,224
4150,16.39825648,54.46359358,15.7477547,85.37239047,3.183403803,Plastic,67
4151,2.570769206,54.39264001,63.9751495,61.36714398,17.55750459,Plastic,255
4152,0.100642024,49.76566621,87.30004125,72.93417813,7.285939516,Glass,298
4153,14.98366426,13.56509991,41.00867821,36.6146692,4.987782849,Metal,69
4154,7.552860078,49.6579403,17.03506402,46.14201293,17.78312159,Glass,171
4155,5.418659831,16.99347965,75.68458958,87.51111649,22.83929746,Glass,101
4156,0.369557119,12.70096505,83.26569849,45.96899682,9.964647494,Paper,140
4157,11.3922576,93.27130716,88.07018607,47.79130322,17.34613817,Paper,206
4158,17.88905037,60.53450631,60.72245975,41.85584309,2.943732396,Paper,320
4159,20.11450141,65.98305681,86.08678308,37.74441992,28.05573091,Metal,364
4160,11.92406947,40.23918767,1.639954349,43.99545849,10.10688556,Plastic,307
4161,10.85224175,90.9071911,10.8128566,68.53961352,29.9251708,Paper,73
4162,1.877678457,63.82925591,9.348349099,57.32206401,29.35763268,Glass,60
4163,11.57144155,76.94006997,71.28920796,63.22535018,23.36470348,Paper,336
4164,8.04156275,36.91939066,7.051220176,37.34188973,0.602012862,Glass,156
4165,12.78912737,96.00518689,49.68680081,78.12698683,16.30424761,Metal,124
4166,8.224380671,82.06408289,47.32341917,77.04568203,2.605092613,Paper,14
4167,5.12225168,85.40945146,31.139282,31.29539467,26.85414078,Glass,264
4168,2.084774252,17.30220732,87.05347648,53.01090567,23.68908758,Plastic,27
4169,6.681795492,27.16922447,17.12627687,34.12623612,29.1702113,Metal,245
4170,2.119877037,28.63409731,35.31103216,77.52634676,18.25148859,Glass,50
4171,3.797146272,27.1638314,77.43973285,74.23618099,15.66518413,Plastic,187
4172,20.73532571,85.55527539,3.139189208,84.11928566,15.56921568,Plastic,57
4173,9.381764339,3.285291041,67.32774498,44.18423754,11.59345123,Glass,259
4174,11.21611992,7.702388899,81.65813286,57.37775299,14.06070202,Paper,155
4175,18.35862725,27.46409558,93.2335571,41.06927263,19.06237749,Plastic,34
4176,20.90739002,20.06731017,87.64203439,52.27409607,27.98842823,Metal,26
4177,12.27873199,23.26277543,32.00647327,61.33459509,17.87653015,Plastic,250
4178,17.08070286,79.81452461,58.67777772,33.19984739,25.71347827,Paper,86
4179,6.933067409,56.35634673,7.821619966,72.89222464,25.88339734,Metal,160
4180,6.490048711,0.676489063,25.86121335,62.59760162,15.56498028,Metal,200
4181,8.516507769,42.98934429,9.512815637,79.73754103,10.42408924,Metal,106
4182,14.15540179,40.84770419,31.58721029,46.30683007,19.1872162,Glass,275
4183,14.35780631,11.48313242,87.53120262,84.19926632,13.37632026,Plastic,289
4184,6.688504184,67.64656468,34.78196728,89.92165518,2.44322602,Paper,258
4185,2.884087414,70.23950912,56.23362049,85.1579063,11.33427301,Glass,220
4186,13.31708176,72.11723258,43.39474673,76.67354855,29.82216414,Glass,15
