Sample ID,Solvent Type,Temperature (°C),Casting Speed (m/min),Pressure (bar),Solvent Concentration (%),Additives (Type),PLA Yield (%),Quality Classification
3813,Ethyl Acetate,206.829093,2.591919186,5.904619938,9.91491714,Stabilizer,85.23186012,Low
3814,Acetone,190.7775779,4.782111392,11.09152531,6.885136533,Stabilizer,93.25218356,High
3815,Acetone,191.1009122,4.751759539,9.842898557,6.903187496,Fillers,93.40942024,High
3816,Toluene,217.3365251,4.008238891,17.55736022,8.035416233,Stabilizer,92.46360908,High
3817,Dichloromethane,208.9413829,3.209458236,15.74252018,3.857111619,Fillers,87.79923486,High
3818,Toluene,203.087467,2.547321428,23.2259406,3.336998892,Stabilizer,91.3981786,High
3819,Dichloromethane,205.9088022,2.102803404,11.06039781,8.076646,None,88.16248442,High
3820,Dichloromethane,181.1719777,4.761893961,19.86245914,4.75923836,None,89.50648246,High
3821,Dichloromethane,204.7241186,3.213089651,27.09643159,3.08056285,Plasticizer,88.82435085,High
3822,Ethyl Acetate,200.3803549,3.105826375,27.7669435,4.519021807,Fillers,94.13640087,High
3823,Toluene,201.8299872,1.543555048,28.96961512,4.869094943,Plasticizer,87.34157331,High
3824,Dichloromethane,194.3769531,0.71014018,24.3315288,9.721821276,Stabilizer,90.77610905,High
3825,Acetone,183.2589559,4.753348609,27.64969766,7.583677689,Stabilizer,88.60981529,High
3826,Ethyl Acetate,187.7335693,1.911808665,10.8632718,6.246850539,None,91.63071112,High
3827,Toluene,218.0297885,2.491650605,9.939523609,9.750985109,Plasticizer,90.64563141,High
3828,Dichloromethane,196.3479825,1.015879746,5.162202095,9.225117924,Stabilizer,94.23977681,High
3829,Acetone,198.6673262,4.266159485,22.67110894,6.096006853,Stabilizer,86.01612152,Low
3830,Toluene,182.1083916,0.624343248,28.4366797,9.245437083,Fillers,87.2064084,High
3831,Toluene,181.5026492,4.252958429,9.673383626,5.234437265,Stabilizer,92.66347964,High
3832,Ethyl Acetate,208.6872579,1.131282558,20.92358939,3.843365323,Plasticizer,88.6878684,High
3833,Toluene,201.5237866,4.489538507,23.66149398,3.861425415,None,86.65783786,Low
3834,Ethyl Acetate,200.3482394,3.783976868,28.19035588,7.298524196,None,90.03321259,High
3835,Dichloromethane,189.7249812,1.241016181,21.1715056,6.008562566,Stabilizer,91.52142062,High
3836,Ethyl Acetate,209.7900293,3.046180968,29.25734332,7.271606776,Stabilizer,85.44826714,Low
3837,Acetone,186.7294632,1.906953415,13.61682853,7.488607714,Stabilizer,87.91621889,High
3838,Ethyl Acetate,187.5973897,1.302048945,13.74821334,2.178582983,Fillers,93.09422538,High
3839,Acetone,198.4284869,4.366319897,18.57531275,2.432316739,Stabilizer,90.20244567,High
3840,Ethyl Acetate,191.4511945,2.315852449,14.58754703,6.261421813,Stabilizer,85.35379215,Low
3841,Toluene,189.8985192,2.293446715,5.035643207,3.528283822,Fillers,87.81951005,High
3842,Dichloromethane,205.8095058,1.264490037,23.29430063,7.06027015,Plasticizer,91.39140656,High
3843,Acetone,206.0388698,2.223795542,23.79292604,6.417485913,Fillers,86.9935947,Low
3844,Ethyl Acetate,212.9806828,4.422275808,23.67436512,6.686082867,None,93.27391406,High
3845,Ethyl Acetate,196.7083427,2.134079197,13.62551667,4.419643039,Fillers,91.76575907,High
3846,Ethyl Acetate,182.9234036,4.782216031,18.05723683,7.11874805,Fillers,89.71379061,High
3847,Toluene,190.9466554,4.758390046,13.99933795,8.635941092,Plasticizer,94.15623781,High
3848,Toluene,219.2002185,1.152043967,5.400910001,9.984570029,Plasticizer,88.91800771,High
3849,Acetone,203.850343,1.297900641,19.06122353,8.707555089,Stabilizer,87.35073411,High
3850,Acetone,208.3894834,4.382033316,8.094016652,6.459990077,Fillers,91.61402993,High
3851,Toluene,180.2943132,2.267424135,7.001033102,3.547436733,Plasticizer,90.73295187,High
3852,Acetone,200.7282293,0.51968292,23.88747672,7.451567009,None,88.35247901,High
3853,Dichloromethane,181.5011463,1.732423189,5.23765506,9.501230284,Stabilizer,88.43664561,High
3854,Dichloromethane,202.7692085,3.189330469,28.97521109,3.694932318,Fillers,88.98210309,High
3855,Toluene,216.830834,4.096696847,17.8813841,4.047964964,None,87.91138567,High
3856,Acetone,218.7367652,1.100248777,29.57541077,3.192068347,Plasticizer,92.10241406,High
3857,Ethyl Acetate,201.622107,0.99743614,6.449939312,7.893773149,Stabilizer,91.51358405,High
3858,Dichloromethane,198.3281922,4.649416941,19.58823872,5.252492027,None,89.40777653,High
3859,Toluene,217.8006838,3.880167655,13.7331759,2.501565111,Fillers,88.97854676,High
3860,Acetone,206.9443933,3.154008204,26.08706232,8.999599932,None,88.65051269,High
3861,Toluene,182.5959712,3.961340555,14.03056838,6.461375238,Stabilizer,87.83468321,High
3862,Ethyl Acetate,198.6290231,2.429844626,11.51218948,4.648754336,Fillers,85.85696663,Low
3863,Dichloromethane,189.6098007,3.913050863,26.43882818,4.751863808,Fillers,87.68204686,High
3864,Toluene,198.7921729,2.173113461,14.36632729,4.322009762,None,88.21201349,High
3865,Toluene,198.2186229,1.598425576,5.420832997,5.643841379,Stabilizer,90.47684006,High
3866,Toluene,203.2857921,3.780560396,14.75722752,4.696333508,Fillers,92.73788509,High
3867,Ethyl Acetate,194.2708196,2.388525315,21.36305673,6.383570433,Stabilizer,88.95702145,High
3868,Toluene,186.570818,4.916196969,11.35898847,8.188138018,Plasticizer,94.44756906,High
3869,Ethyl Acetate,200.1487774,2.07268332,15.79968981,7.395690268,None,93.27349963,High
3870,Ethyl Acetate,213.2081154,4.647773392,6.417878457,4.355655142,Stabilizer,94.84801848,High
3871,Ethyl Acetate,206.5604891,4.698331469,19.70231979,6.229928092,Plasticizer,93.76203041,High
3872,Dichloromethane,193.5347146,1.588338262,23.9073731,8.721009279,Plasticizer,91.16725949,High
3873,Dichloromethane,217.4209209,4.091995317,15.33281404,2.545649878,Stabilizer,90.98479288,High
3874,Toluene,216.4883028,2.448835273,15.50581582,2.626378136,Stabilizer,86.29526127,Low
3875,Toluene,188.373936,4.628861273,7.207062465,6.449360544,None,92.22399249,High
3876,Dichloromethane,181.5767034,2.525559227,10.04852161,7.112921027,None,91.00206858,High
3877,Acetone,209.6523483,3.849366728,8.866882578,3.691304126,Fillers,90.06932103,High
3878,Dichloromethane,213.1044105,2.601353341,17.04219422,7.961761014,None,91.93286873,High
3879,Ethyl Acetate,218.7145826,1.525103401,18.23138852,7.170107016,Stabilizer,89.44047843,High
3880,Dichloromethane,215.5934558,1.39707558,28.72350328,9.386314146,Fillers,90.23859662,High
3881,Ethyl Acetate,204.0213907,2.414440374,6.830787607,3.351633615,Plasticizer,88.98352305,High
3882,Toluene,201.2020936,3.899725957,19.99669933,8.010994123,Plasticizer,92.17370893,High
3883,Acetone,181.1136421,3.222821683,18.16246318,2.669144725,Stabilizer,93.76610971,High
3884,Toluene,189.8662579,3.598831805,17.90582745,6.522339276,Fillers,93.40844939,High
3885,Ethyl Acetate,198.3845901,1.770468578,26.82898218,6.415161116,Fillers,92.86025272,High
3886,Ethyl Acetate,205.140156,2.666459057,10.13846177,5.107080357,None,85.13787705,Low
3887,Ethyl Acetate,202.2900733,0.699778692,6.019331859,8.756569181,Plasticizer,94.11880464,High
3888,Acetone,209.7054396,4.178895872,21.80678769,2.034965158,Plasticizer,87.74875721,High
3889,Dichloromethane,191.1906772,4.95451473,13.6289366,6.161435215,None,93.87973943,High
3890,Toluene,202.5981043,2.330955782,5.439747905,3.737228399,Plasticizer,86.96968103,Low
3891,Toluene,183.5256897,0.549336439,11.28435018,7.947988953,None,89.39645751,High
3892,Dichloromethane,196.5466209,1.264066878,12.73316936,2.34453941,Plasticizer,92.49398794,High
3893,Toluene,210.0064333,3.43637095,20.42095942,8.652437505,Plasticizer,91.40278945,High
3894,Acetone,207.7360341,3.254356932,9.314644851,8.704737814,Plasticizer,89.15921938,High
3895,Toluene,219.6257095,4.045391238,15.3263587,8.662928099,None,91.78623857,High
3896,Ethyl Acetate,191.115645,1.642478049,17.06188611,3.220548214,Plasticizer,90.4894951,High
3897,Dichloromethane,199.927572,3.93634362,16.48093478,7.043252148,Plasticizer,87.75736307,High
3898,Acetone,193.1812166,3.595928097,29.34851917,2.114938873,Fillers,91.46329445,High
3899,Dichloromethane,197.6241246,1.95266524,6.137605945,8.78370073,Plasticizer,87.04247086,High
3900,Acetone,214.2780052,2.954696666,28.77420466,7.783801548,Stabilizer,91.93988284,High
3901,Ethyl Acetate,207.368363,1.162732138,19.54843035,6.249229847,Plasticizer,85.03110878,Low
3902,Dichloromethane,215.2976477,2.536540265,24.89319287,7.844731465,Plasticizer,90.48772514,High
3903,Toluene,188.1404443,4.465388028,15.75981545,2.754592773,Fillers,89.01067628,High
3904,Acetone,214.9344447,2.395361209,16.34594703,6.229246657,Fillers,88.03103774,High
3905,Dichloromethane,182.390491,4.278050179,26.98316248,4.330211935,None,90.15707967,High
3906,Toluene,215.5439712,3.156140144,27.39836241,9.780955706,None,91.45311633,High
3907,Dichloromethane,193.1629512,1.363445209,10.96722204,8.856943605,Stabilizer,94.65312266,High
3908,Dichloromethane,192.5835053,3.114978101,9.981046965,7.866205567,Fillers,93.3306449,High
3909,Dichloromethane,200.4835431,2.776924981,17.40587935,9.469981082,None,92.17149883,High
3910,Acetone,217.6276075,2.293886008,27.50692568,4.774746437,None,89.78966912,High
3911,Toluene,181.9112546,1.038336978,13.05887734,9.207039192,None,88.9214412,High
3912,Ethyl Acetate,194.089239,2.375188987,21.30036538,4.601905857,Fillers,85.32529655,Low
3913,Acetone,214.2628795,0.827430693,22.70379219,7.862373758,Fillers,88.59096903,High
3914,Acetone,195.8421791,0.944460731,24.46686662,7.891335294,Stabilizer,93.48377139,High
3915,Acetone,187.9662759,2.371624398,19.09811145,2.146799012,Fillers,88.84024582,High
3916,Ethyl Acetate,196.9917673,1.874216669,15.06137946,4.888477586,Fillers,89.61584999,High
3917,Toluene,195.4221001,4.664949466,29.17539972,2.155461379,Fillers,87.71834424,High
3918,Toluene,216.6166481,2.190676124,20.28326883,9.976736141,Stabilizer,87.74132759,High
3919,Toluene,210.477375,3.910361549,23.21413029,2.977574095,Plasticizer,85.61871761,Low
3920,Dichloromethane,200.2046222,2.886113869,13.62457114,6.342487165,Plasticizer,91.13803926,High
3921,Dichloromethane,219.5348227,3.668385509,21.74872953,8.32444991,None,89.48069403,High
3922,Dichloromethane,198.6111013,1.670521924,11.44494155,3.610108818,Plasticizer,91.05960807,High
3923,Ethyl Acetate,182.3295132,4.738572378,11.12742294,5.880421345,Plasticizer,90.468869,High
3924,Dichloromethane,190.4909729,2.885398236,22.86805505,6.859430087,Stabilizer,92.98844587,High
3925,Ethyl Acetate,197.4428192,4.240958321,18.03486841,3.281638035,Stabilizer,92.51011912,High
3926,Toluene,186.276105,2.142705621,22.08191526,8.228443679,Plasticizer,92.71453853,High
3927,Dichloromethane,217.9026051,0.950951071,11.73596227,4.394691658,Plasticizer,89.99239007,High
3928,Dichloromethane,210.6739559,3.531702415,19.96808353,3.688184611,Plasticizer,88.53881351,High
3929,Acetone,190.731488,0.534918418,16.09834124,6.466309971,None,94.33436591,High
3930,Ethyl Acetate,203.6321813,2.638818395,19.92400717,5.282509021,Stabilizer,85.54269774,Low
3931,Toluene,208.8579663,1.367608562,12.27199331,9.362287557,Plasticizer,86.52621308,Low
3932,Acetone,217.6511572,3.32318977,22.88627409,9.040501586,Fillers,89.19599092,High
3933,Acetone,215.265414,4.907389429,25.14823415,5.866805307,Plasticizer,91.13957653,High
3934,Toluene,200.607689,2.589813078,11.49791185,4.874110198,Fillers,85.08200375,Low
3935,Acetone,210.9861048,4.178742154,12.515514,4.604143853,None,92.19322819,High
3936,Ethyl Acetate,202.4857902,2.785028841,21.52885674,4.140508985,Fillers,90.58726543,High
3937,Ethyl Acetate,202.1081556,2.73128014,22.38962936,6.35638283,Stabilizer,89.84702759,High
3938,Dichloromethane,184.5896783,4.686905719,22.60249211,8.439828838,None,89.23495039,High
3939,Acetone,185.0455063,4.504846409,22.06746262,4.486052866,None,90.19487032,High
3940,Dichloromethane,201.1813446,4.036102093,14.82019292,3.520752718,Plasticizer,86.61785734,Low
3941,Acetone,190.7544618,1.83315089,14.87134186,5.803870449,None,86.08711739,Low
3942,Ethyl Acetate,180.8414761,2.952537871,11.37044059,2.552275334,None,87.89637479,High
3943,Ethyl Acetate,208.9135682,1.50753755,8.920842497,7.610232049,Fillers,92.09504792,High
3944,Ethyl Acetate,181.2994639,2.497625141,22.31443448,6.14686613,Plasticizer,90.88287884,High
3945,Acetone,203.8110736,2.678958796,7.329719649,5.970998464,Stabilizer,89.80123018,High
3946,Ethyl Acetate,201.5677518,4.242380181,28.44480717,4.403563036,Plasticizer,90.71520966,High
3947,Acetone,218.7525876,4.532127644,25.66715759,9.2373875,Stabilizer,90.59258013,High
3948,Dichloromethane,199.3685256,2.365790281,26.4376435,2.723890335,Fillers,88.07041925,High
3949,Acetone,182.5440575,0.579670003,27.66672037,8.958592071,None,85.97455947,Low
3950,Dichloromethane,202.0675187,4.377982279,15.21512427,5.013641619,None,93.96782369,High
3951,Acetone,213.6438468,1.284254053,26.16751808,9.044988128,Plasticizer,90.99911263,High
3952,Dichloromethane,219.8739714,3.298468838,8.951532507,7.830091667,Plasticizer,91.97748,High
3953,Ethyl Acetate,197.2137269,0.612369052,5.541044865,2.833365813,Plasticizer,89.63997224,High
3954,Dichloromethane,192.8119497,2.297779139,24.62228487,8.652290292,None,92.5648058,High
3955,Ethyl Acetate,216.2661319,4.93682136,6.8699162,7.45741467,None,90.84497264,High
3956,Ethyl Acetate,187.6496852,0.953121205,29.71311668,2.258415303,Fillers,85.53801122,Low
3957,Dichloromethane,204.6171566,2.406619184,21.86991074,3.069621457,Stabilizer,93.90097035,High
3958,Acetone,196.228577,1.882174776,23.83624276,7.085024447,Plasticizer,88.05536147,High
3959,Acetone,181.6432946,4.572896555,11.14509641,7.300804023,None,86.37890777,Low
3960,Toluene,193.891539,4.412030486,21.84663485,7.973211463,Stabilizer,85.88041008,Low
3961,Acetone,190.6091409,1.569644421,6.080498431,7.761963206,Plasticizer,92.20440314,High
3962,Toluene,207.4436462,0.865345042,25.945643,7.276159637,Plasticizer,92.03968367,High
3963,Acetone,217.9516199,3.322122773,9.240602326,8.129911214,Stabilizer,92.00162125,High
3964,Acetone,190.7218875,2.013659203,22.43395167,6.600685647,Stabilizer,94.15752773,High
3965,Ethyl Acetate,212.4586376,3.524379758,10.61201253,4.086331084,Stabilizer,88.48943022,High
3966,Toluene,182.2143927,0.644538902,6.711329236,9.29901291,None,90.61133056,High
3967,Acetone,201.5248404,1.100296558,17.03734196,2.145712247,Fillers,91.19495583,High
3968,Toluene,182.8220025,3.588675047,9.232155257,4.932493759,Plasticizer,94.79481829,High
3969,Ethyl Acetate,217.3613196,1.455667949,23.23609971,7.830962345,Plasticizer,88.12346144,High
3970,Ethyl Acetate,210.6540512,4.359144541,10.93914608,5.417248329,Stabilizer,94.563312,High
3971,Toluene,206.3179964,0.763658995,13.56181391,2.19867526,None,86.48734333,Low
3972,Ethyl Acetate,212.9558553,1.469668923,19.18598128,2.527847225,Stabilizer,92.64001456,High
3973,Dichloromethane,205.9007918,4.993521118,12.12420694,7.189098953,None,91.328859,High
3974,Dichloromethane,218.7577759,2.448842462,14.44970291,9.718916795,Fillers,93.16896037,High
3975,Ethyl Acetate,208.5583179,3.663345486,25.39054428,6.414909087,Plasticizer,85.28685574,Low
3976,Dichloromethane,216.9863444,1.32198372,9.480246239,6.054062544,Plasticizer,85.78131043,Low
3977,Acetone,200.6852757,3.244409307,7.055039737,4.546601704,None,85.6969578,Low
3978,Toluene,184.6825765,3.767477308,13.20894463,4.053525391,Fillers,90.92959455,High
3979,Acetone,201.1271089,1.915144861,15.60941918,2.167879854,Fillers,91.02936068,High
3980,Toluene,185.0749131,4.230037004,18.56648205,4.183638941,Plasticizer,94.06104889,High
3981,Ethyl Acetate,203.6997392,3.215379103,14.3105924,5.592883527,Plasticizer,89.67603515,High
3982,Acetone,199.2997224,2.251053543,24.74779251,3.583598264,Stabilizer,85.68049055,Low
3983,Ethyl Acetate,204.9030159,3.00939077,5.982987192,2.698783908,None,87.09529402,High
3984,Ethyl Acetate,180.4018792,3.095423813,15.79418845,7.741822938,Plasticizer,85.08073095,Low
3985,Toluene,187.7936197,1.244908817,14.55639787,9.156962153,Fillers,92.76714525,High
3986,Toluene,199.6532173,2.312295664,21.18946227,9.494176557,Fillers,93.15599437,High
3987,Toluene,218.0201425,2.045437646,29.1569063,6.943989828,Plasticizer,94.97940416,High
3988,Acetone,195.3443616,2.304062252,17.75938517,2.422196661,Fillers,89.12194449,High
3989,Dichloromethane,196.974881,3.924997648,29.67192117,7.92690104,None,85.19298375,Low
3990,Toluene,208.5878436,2.671422834,12.55623487,2.880762442,Fillers,87.34729881,High
3991,Toluene,204.1517103,4.73142269,5.771703314,7.357984942,Fillers,90.87768868,High
3992,Acetone,191.957046,1.82154386,9.141579187,8.234926686,Plasticizer,94.61942967,High
3993,Toluene,196.4326558,2.370666102,14.87812212,7.806917687,None,86.03578551,Low
3994,Acetone,188.707992,4.041305647,12.90834773,9.615070446,None,86.2157302,Low
3995,Ethyl Acetate,218.6408584,2.95711067,7.426353275,7.905170276,Stabilizer,92.01758985,High
3996,Toluene,185.2253753,2.961626659,15.81650269,7.545678224,None,91.67207055,High
3997,Toluene,194.8734714,0.740030734,13.45289429,4.093945377,Stabilizer,87.50506355,High
3998,Ethyl Acetate,181.0335589,2.293698482,8.065480511,9.398149491,Plasticizer,93.13144791,High
3999,Ethyl Acetate,188.8711797,1.718301796,12.40292827,3.436350966,Fillers,86.28778755,Low
4000,Ethyl Acetate,211.2188455,4.997008053,27.16090138,9.239172892,None,94.25741845,High
4001,Toluene,188.0470093,1.887597818,12.55122164,4.501300347,Stabilizer,87.0103193,High
4002,Dichloromethane,183.2025361,4.480234407,22.84888558,3.041308751,None,85.81352373,Low
4003,Dichloromethane,198.9781272,3.543051808,20.30117699,8.613464218,Plasticizer,88.39522086,High
4004,Dichloromethane,180.3987694,2.034123841,15.67952906,2.019963629,Stabilizer,86.87841289,Low
4005,Toluene,183.3906462,2.945904703,10.97564092,8.656706541,Stabilizer,90.26941225,High
4006,Ethyl Acetate,212.3050348,4.28241146,14.22536748,4.098494736,Stabilizer,91.86846537,High
4007,Toluene,210.8589338,4.475157341,19.80268034,9.077770182,Plasticizer,89.90921578,High
4008,Ethyl Acetate,216.6055528,1.221772438,13.76883037,7.531833458,Stabilizer,91.60607332,High
4009,Toluene,214.1806174,2.028079135,10.37241084,7.329466663,Fillers,88.64920514,High
4010,Toluene,207.3270225,2.008504311,7.911568722,4.922556505,Plasticizer,85.27922597,Low
4011,Ethyl Acetate,182.0933143,0.689201582,26.99417345,2.475223791,Fillers,94.74064124,High
4012,Dichloromethane,211.3139447,3.192069919,16.00782439,8.640584786,Fillers,93.19413505,High
4013,Ethyl Acetate,213.8204324,4.346690238,20.63020804,3.367230361,Plasticizer,85.73418824,Low
4014,Acetone,211.9632858,2.217084745,17.26025903,4.978069135,None,89.49176396,High
